No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
42014,5,25,-64 dBm,1
42020,5,25,-79 dBm,1
42059,5,25,-63 dBm,1
42060,5,25,-62 dBm,1
42061,5,25,-64 dBm,1
42133,5,25,-80 dBm,1
42321,5,25,-80 dBm,1
42353,5,25,-80 dBm,1
42410,5,25,-80 dBm,1
42465,5,25,-79 dBm,1
42528,5,25,-80 dBm,1
42540,5,25,-63 dBm,1
42541,5,25,-62 dBm,1
42542,5,25,-64 dBm,1
42565,5,25,-79 dBm,1
42624,5,25,-60 dBm,1
42625,5,25,-61 dBm,1
42682,5,25,-76 dBm,1
42721,5,25,-79 dBm,1
42741,5,25,-81 dBm,1
42744,5,25,-78 dBm,1
42789,5,25,-80 dBm,1
42813,5,25,-82 dBm,1
42888,5,25,-79 dBm,1
42889,5,25,-80 dBm,1
42980,5,25,-80 dBm,1
43040,5,25,-79 dBm,1
43051,5,25,-81 dBm,1
43087,5,25,-81 dBm,1
43123,5,25,-81 dBm,1
43187,5,25,-73 dBm,1
43246,5,25,-81 dBm,1
43303,5,25,-81 dBm,1
43307,5,25,-81 dBm,1
43319,5,25,-81 dBm,1
43355,5,25,-81 dBm,1
43465,5,25,-81 dBm,1
43490,5,25,-62 dBm,1
43491,5,25,-63 dBm,1
43492,5,25,-65 dBm,1
43502,5,25,-80 dBm,1
43560,5,25,-81 dBm,1
43563,5,25,-79 dBm,1
43596,5,25,-81 dBm,1
43628,5,25,-80 dBm,1
43678,5,25,-79 dBm,1
43680,5,25,-73 dBm,1
43749,5,25,-78 dBm,1
43854,5,25,-79 dBm,1
43912,5,25,-72 dBm,1
44009,5,25,-61 dBm,1
44021,5,25,-78 dBm,1
44045,5,25,-80 dBm,1
44074,5,25,-80 dBm,1
44142,5,25,-80 dBm,1
44162,5,25,-80 dBm,1
44216,5,25,-82 dBm,1
44287,5,25,-78 dBm,1
44312,5,25,-81 dBm,1
44313,5,25,-80 dBm,1
44315,5,25,-73 dBm,1
44415,5,25,-81 dBm,1
44430,5,25,-81 dBm,1
44445,5,25,-61 dBm,1
44525,5,25,-80 dBm,1
44528,5,25,-78 dBm,1
44561,5,25,-81 dBm,1
44568,5,25,-63 dBm,1
44569,5,25,-63 dBm,1
44571,5,25,-78 dBm,1
44593,5,25,-71 dBm,1
44618,5,25,-82 dBm,1
